filename,class,subset,mask_source,mask_area_px,wavelet_levels,int_mean,int_std,int_skew,int_kurtosis,int_contrast_lesion_bg,int_delta_perilesional,morph_area_relative,morph_perimeter_px,morph_circularity,morph_irregularity,morph_aspect_ratio_wh,morph_solidity,morph_extent,glcm_homogeneity_d1,glcm_contrast_d1,glcm_entropy_d1,glcm_correlation_d1,glcm_homogeneity_d4,glcm_contrast_d4,glcm_entropy_d4,glcm_correlation_d4,wav_L1_LL_energy,wav_L1_LL_entropy,wav_L1_LL_mean,wav_L1_LL_kurt,wav_L1_LH_energy,wav_L1_LH_entropy,wav_L1_LH_mean,wav_L1_LH_kurt,wav_L1_HL_energy,wav_L1_HL_entropy,wav_L1_HL_mean,wav_L1_HL_kurt,wav_L1_HH_energy,wav_L1_HH_entropy,wav_L1_HH_mean,wav_L1_HH_kurt,wav_L2_LL_energy,wav_L2_LL_entropy,wav_L2_LL_mean,wav_L2_LL_kurt,wav_L2_LH_energy,wav_L2_LH_entropy,wav_L2_LH_mean,wav_L2_LH_kurt,wav_L2_HL_energy,wav_L2_HL_entropy,wav_L2_HL_mean,wav_L2_HL_kurt,wav_L2_HH_energy,wav_L2_HH_entropy,wav_L2_HH_mean,wav_L2_HH_kurt
benign_10,benign,train,auto,35160,2,14.0669795221843,28.98114960651042,3.0557240791698828,11.486314663975188,0.8738445750945066,141.41721033051618,0.0879978976611458,792.1076455116272,0.7041907565710149,0.295809243428985,1.0833333333333333,0.9806984268657312,0.7798775618843093,0.9268863510652788,0.3737453313962545,2.45786690676801,0.9835568538634264,0.8345165103360154,3.2056676513835143,2.8487483145405177,0.830278991791565,3964.6581173651534,10.240016541767933,28.56297776375792,9.502437730667934,108.88506444415648,7.334986261463705,0.0769525626717011,108.3011802617668,44.349898677887765,7.482886360790969,-0.0232092590533111,91.5692566731716,6.540632154695876,7.131487247064143,-0.0222133808263082,163.58522163424763,15721.424127573984,8.506745191100084,60.02033296352697,6.6528171547265735,515.3751656783766,6.71194394663369,-0.0167737106922505,51.98430343774788,360.8943145966237,6.8740103501558805,0.2702457918526393,30.89145166052247,137.31444773957503,6.084482446074778,-0.108423461954475,70.47987313770125
benign_103,benign,train,auto,55395,2,22.108565755032043,32.828771865814524,2.805163932803914,10.230623919787334,0.8153078816163296,120.71701799105104,0.1236192006426965,1044.735062122345,0.6377758794719647,0.3622241205280353,1.778894472361809,0.982808175430952,0.7863469891830925,0.9154068651928926,0.4141721167285218,3.5572882127009207,0.986501247246408,0.7700255434971677,3.233100754371061,4.278053919312202,0.8785217045305815,6179.826271593605,11.367701254428678,44.80448272116188,8.90165000192253,131.45579824335357,8.04665232446902,0.2744515683743096,106.75168605381604,37.10764137366389,7.196091905781427,0.0914254036536541,197.34511315850511,8.125761355938494,7.144493371366478,0.0059747041253234,195.09129538138785,25033.20586150054,9.53810735626686,92.3180967912065,7.508670669708925,795.6650266129981,7.31492377093302,0.3182888947652761,44.35873818309405,143.10226268708976,6.726624376804072,0.0657160248943977,76.48543429204184,66.16617224113227,6.193133089821917,0.0177757637050615,98.96199122708668
benign_107,benign,train,auto,12783,2,73.18102166940467,41.19048003429249,1.3042175331839516,2.164902191543966,0.2037501357475542,81.10754929466621,0.0273407422616902,481.2964633703232,0.6934534482634731,0.3065465517365269,1.3153153153153154,0.9700994156477422,0.7887819326170623,0.84054133034638,0.5559712551696038,5.390611888401359,0.9891572315926364,0.571212455734002,4.678415270427512,6.636325055735007,0.9009730301724552,29093.4748241032,10.966235500215502,148.68415102142956,2.237850556980434,83.42293871554138,6.784569896361375,0.1953934325219424,87.72605251260761,42.51064933014819,6.347953911033753,0.4958667722146116,90.0152471893736,4.646161199115248,6.27012010763969,-0.0031497347711306,123.49239342578012,123204.59112549672,9.083851034017938,305.81180399983094,2.4657738186086533,492.4619932498098,6.841423863061716,1.0293711226081874,14.08177842745512,333.52454708473755,5.333368033206593,0.1328082133315501,60.03521604948116,46.012810647453215,6.002172130479296,0.0578877104334436,23.913370632571045
benign_11,benign,test,auto,3053,2,55.19194235178513,70.69367475781543,0.9650929874741724,-0.3042563721158804,0.5047583043325277,94.13349743170606,0.0075486533331023,253.012192606926,0.5993130959537342,0.4006869040462658,1.6862745098039216,0.9319291819263372,0.696078431370962,0.7888740026512617,9.539162241462662,4.497610842622114,0.9356664593088156,0.6110899948409572,45.09889276402361,5.162297500409195,0.6793838593191504,29854.219657690053,8.23262594332613,111.19274177203008,-0.3977884218861165,496.6470594831581,6.689140311015362,-0.9806985775443732,18.097354845189365,421.1898177084972,5.368209461797144,-5.391397058356128e-05,36.45486280836129,106.58411958480956,4.54984971406733,0.0119313512494162,79.955777496665,107429.49645634604,6.645753786661829,226.603903652461,-0.2174235511745941,4211.083259520566,5.38594783448192,5.577241422904056,8.427964538644517,2096.677925902616,5.123665817105154,2.255999236522156,10.126326750601184,450.81206229839023,4.822179832807432,-0.3139505650957259,16.32382529882513
benign_110,benign,train,auto,48819,2,37.62285175853663,36.94611956578745,3.5227607233267006,14.230669494109064,0.4672695801746173,92.78842564546356,0.1879533379533307,1137.4041088819504,0.474208307048373,0.525791692951627,2.8523489932885906,0.9296732175500972,0.7709277536516745,0.9021114728429084,0.8181618103197965,4.156547600217166,0.9796599026179568,0.7384344759403221,6.678705619732592,5.046660859062779,0.8063902235780159,10916.028093758505,11.72946517016879,75.91984469448232,13.353156508493283,211.40560234961453,8.654647595136453,0.0907648104857525,62.16817282418721,28.37983912262337,7.006041220859867,0.1252239891929399,215.67012482984188,10.523236516298994,6.992388927847399,-0.0049488582375994,203.85351988682217,43201.796144972766,9.945180521212428,154.09933825259338,11.343488922999594,1515.860898039606,7.697306655222821,0.7754976478814769,23.157026716371902,121.30439641203594,7.046944329215346,0.0728016759653211,55.604268699001125,80.89287068346948,6.274561985847188,-0.0442070521203415,85.62588032894571
benign_111,benign,train,auto,2842,2,88.94405348346235,63.16865293608277,1.0647307580174814,0.0649371558005382,0.008860136245198,99.40451351886144,0.0189145119962717,211.9827550649643,0.7947542758911983,0.2052457241088017,1.1428571428571428,0.9719562243468812,0.7929687499977875,0.7485893728205787,2.688365591197787,6.247001306930533,0.9776750435497096,0.4316686348630313,25.932075783276822,7.565588495872107,0.7576541819838384,48625.73360548411,8.644689669424025,181.8724175893347,0.0359056416670942,244.5272593928517,6.388565574764654,0.3966912425981165,11.21527781335423,124.93652112346712,5.466455790553158,0.1914490866317808,26.40268867205775,36.76087815466848,5.588271599785844,0.0212309475787736,27.078061447904958,209680.75493354452,7.041280532442173,387.1448921145696,-0.0962950491644685,2163.4776397487367,5.504435548420481,3.78592987136829,3.88457158854198,962.5309691271838,4.909047645597784,0.7350590577783046,12.352108208469534,213.59543435219152,5.129662814570313,-0.1461494115212525,9.238823170578229
benign_112,benign,train,auto,5350,2,107.46971962616824,44.30352952033025,2.0634469089086447,4.012191671253313,-0.2467993298957253,92.28386317637955,0.0134077148241706,323.7401144504547,0.6414615276546799,0.3585384723453201,1.457142857142857,0.9504352460455668,0.7492997198869058,0.8168165043061354,5.723285310129786,5.106398575656749,0.9005095689367663,0.5426158937628254,20.41754938195936,6.331405262328542,0.6170925231164902,53300.7783896456,10.069766061093002,215.41971384708503,3.6676652810596,279.308464200926,6.913383827774279,0.4170990301390765,18.43244225437917,305.7672290281979,6.36238219352918,0.3422772844711793,25.049234849851445,81.40985454520296,5.76993166076865,0.1358270543573078,43.46565121561925,210645.74073811507,8.314711582516287,433.6108443062307,2.6335560749447167,2203.2957967571874,5.485235570810936,4.140113468321182,14.003491521684666,1869.6013062073048,5.095433870856054,1.1201505039373614,15.678983509632666,241.1856125083293,5.163353052798632,1.3876112062308203,14.677711987463226
benign_118,benign,train,auto,9645,2,62.94981855883878,48.96725634655389,0.8926881423763869,0.1850470329053934,0.3494106803656524,102.51707520313695,0.0238230499431896,440.3675310611725,0.6250021558361053,0.3749978441638947,1.5543478260869563,0.9599880561352044,0.7331255700815346,0.8192630875780257,0.5774539705662131,5.6919229682033805,0.9920639952035444,0.5387765211935807,5.283580178789787,6.967147404864831,0.9216513265657283,25198.92732021582,10.302593037265744,126.80684502295078,0.0869596465685131,101.3098928186041,7.073714880981958,0.6970752788099626,43.08521788583678,93.99254891022316,6.2283327930885966,-0.114775740552865,59.60967360947139,12.94145046329895,6.132162845766142,0.073326350705054,76.52561178490257,101459.52563728332,8.554674354584314,260.1103578531307,0.0102351014074368,759.6458519111751,6.25040939457872,1.7847365786784468,19.22918778119008,314.1966842654863,6.1286670810329005,-0.3182355881521444,15.28661382884711,190.85061439568167,4.976631604951617,-0.3790302407800786,42.220283764220376
benign_119,benign,test,auto,19624,2,113.9584692213616,22.79628400043002,0.2536499054539227,0.4146946721660614,-0.0504192007359648,34.929026454875,0.0440227022904178,774.2081507444382,0.4114167042406461,0.588583295759354,1.9699248120300752,0.8626692456475898,0.5631636342763695,0.8806821819803736,0.26923992014308,4.551177576507835,0.9832754471099336,0.6351132815082177,1.809362405236127,5.752220141489746,0.8836730846651645,54001.02268943944,12.223322436441483,228.0182614721076,0.5632634751379215,14.070242494403104,8.145876157740428,0.12782759637209,53.21106441649666,12.06257431789498,6.647818351808402,0.1547299901619268,93.38804552638275,1.1350186529230777,7.409155586104655,0.0067769855669513,79.88950980929607,215418.8031779084,10.318339130111577,455.9766148302462,0.7151153807422128,136.84322393545153,8.036161372136297,0.3357836591414618,12.413601894784868,51.076813917125776,6.5176683021267205,0.2905003773966402,51.5569990983584,17.67458876127839,5.978562388320976,0.0036123492053804,47.3271193440198
benign_124,benign,val,auto,7371,2,49.35286935286936,48.544227403674576,1.520084575549655,2.853815417480683,0.4749814169753135,86.10336178124018,0.0186122263464884,443.6396092176437,0.470625708208092,0.529374291791908,1.2583333333333333,0.6471466198413984,0.4067880794699741,0.8188815607161336,2.461466556637188,5.41361289872598,0.9641525919581848,0.5616413802996604,14.953143077386995,6.565280063665232,0.7623035145706217,18739.55751753036,9.466981777975828,98.91502361035715,2.821273578651501,207.21242900732256,7.320180601106985,0.5492088970351235,18.256842810473845,43.05320263618557,5.136731361020432,0.2731946283789827,137.2437524193891,5.443224884938122,6.142055167425272,-0.0176486168692534,64.0664126425414,81592.82393215473,7.637559640073368,209.13150765159256,3.934610372344777,3581.662782414428,6.097033535820418,2.288271995837846,10.378752552024828,264.41168365812086,4.636460053875411,0.7193328732912188,60.43554337811846,60.26333666143968,5.501294510477591,0.0588170754725667,32.732727874403
benign_125,benign,train,auto,5958,2,60.60003356831152,47.75611484969904,0.6590313417733128,-0.6500581118881574,0.3981859448954088,88.0982704108144,0.0136348657109899,347.39696860313416,0.6203807507103829,0.3796192492896171,1.379746835443038,0.9563402889230236,0.6919057020082546,0.794019694087509,0.9135307082294558,5.732794408947255,0.9868390387317846,0.4965938004141254,9.036126449055375,7.01216457454843,0.8614587452071991,24371.044618217995,9.662062765541044,124.21032187783057,-0.5996248194846672,110.3720109375938,6.848845046569638,0.5253818491692869,23.17408038067181,53.23625887457859,6.493105323789381,0.3663548109692842,31.77459848933769,9.831190275647728,6.22734808945046,0.0171357234567993,42.93602361633524,101967.193986915,7.889757196589297,258.3541511979837,-0.477654135991461,772.3543608555702,6.344356155331022,1.694522419098502,7.642722230514881,300.2475909959069,5.95595604753305,0.9904640153711364,13.183107776625327,138.45119464361795,4.90150938097132,0.2616004535046099,28.360353514173603
benign_129,benign,train,auto,6429,2,52.766682221185256,46.18929452939286,1.7307231596725872,3.0257477709724627,0.5474884667790709,112.62107288085556,0.0141319997801832,356.911687374115,0.6342080507368689,0.3657919492631311,1.8507462686567164,0.961417676086494,0.7738324506490444,0.7902675503758227,1.2810376389750704,5.542019092823388,0.9795238520223164,0.5342894814002179,11.844329908837288,6.731867272561766,0.7820880587964197,20292.089217225435,9.403485998483555,108.7668466334578,2.861302124045189,206.4878695590878,6.888385049269206,-0.3713976296506281,32.744866230235715,83.62563155047208,5.856579256749284,0.3333506823943836,55.98211891686795,10.900683200543572,6.031598709440906,0.0783502002332501,56.33469016753078,86270.09613175088,7.680128295071397,228.63669593234223,2.855808890570948,1260.0560993119188,5.909281973972538,0.4428608495423768,15.551492731651138,404.8137278969498,5.109032826291958,1.4313875797128937,29.627470039211797,140.42215335280034,4.774809293976036,-0.1520947975280977,32.28566608633394
